exercice;département;commune rurale;commune touristique;tranche revenu par habitant;commune;agrégat; montant ;population; montant par habitant 
2023;Manche;Oui;Non;2;Saint-Planchers;DETR; 9 265,00 € ;1471; 6,30 € 
2023;Manche;Oui;Non;1;Saint-Sauveur-le-Vicomte;DETR; 18 607,80 € ;2115; 8,80 € 
2023;Manche;Oui;Non;1;Sottevast;DETR; 24 376,00 € ;1462; 16,67 € 
2023;Manche;Oui;Non;2;Surtainville;DETR; 14 473,09 € ;1185; 12,21 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;DETR; 15 000,00 € ;1055; 14,22 € 
2023;Orne;Oui;Non;1;Les Monts d'Andaine;DETR; 81 994,11 € ;1769; 46,35 € 
2023;Orne;Oui;Non;2;Écouves;DETR; 102 288,09 € ;1699; 60,20 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;DETR; 278 224,21 € ;2172; 128,10 € 
2023;Orne;Oui;Non;2;Longny les Villages;DETR; 321 767,29 € ;2978; 108,05 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;DETR; 37 648,68 € ;2177; 17,29 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;DETR; 11 959,00 € ;1559; 7,67 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;DETR; 99 652,39 € ;2251; 44,27 € 
2023;Orne;Oui;Non;1;Mortrée;DETR; 118 196,77 € ;1167; 101,28 € 
2023;Orne;Oui;Non;1;Briouze;DETR; 370 940,00 € ;1548; 239,63 € 
2023;Orne;Oui;Non;1;Ceaucé;DETR; 5 289,79 € ;1187; 4,46 € 
2023;Orne;Oui;Non;1;Ceton;DETR; 12 001,16 € ;1792; 6,70 € 
2023;Orne;Oui;Non;1;Chanu;DETR; 4 078,20 € ;1276; 3,20 € 
2023;Orne;Oui;Non;1;Messei;DETR; 62 072,44 € ;1900; 32,67 € 
2023;Orne;Oui;Non;1;Rânes;DETR; 29 888,82 € ;1044; 28,63 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;DETR; 80 663,04 € ;1045; 77,19 € 
2023;Calvados;Oui;Non;3;Colomby-Anguerny;Dotation globale de fonctionnement; 179 449,00 € ;1276; 140,63 € 
2023;Calvados;Oui;Non;1;Balleroy-sur-Drôme;Dotation globale de fonctionnement; 432 107,00 € ;1421; 304,09 € 
2023;Calvados;Oui;Non;1;Caumont-sur-Aure;Dotation globale de fonctionnement; 726 488,00 € ;2420; 300,20 € 
2023;Calvados;Oui;Non;1;Méry-Bissières-en-Auge;Dotation globale de fonctionnement; 228 704,00 € ;1091; 209,63 € 
2023;Calvados;Oui;Non;1;Aurseulles;Dotation globale de fonctionnement; 485 496,00 € ;1921; 252,73 € 
2023;Calvados;Oui;Non;2;Valambray;Dotation globale de fonctionnement; 176 935,00 € ;1739; 101,75 € 
2023;Calvados;Oui;Non;2;Val d'Arry;Dotation globale de fonctionnement; 709 478,00 € ;2446; 290,06 € 
2023;Calvados;Oui;Non;2;Moulins-en-Bessin;Dotation globale de fonctionnement; 234 568,00 € ;1114; 210,56 € 
2023;Calvados;Oui;Non;2;Ponts sur Seulles;Dotation globale de fonctionnement; 288 771,00 € ;1238; 233,26 € 
2023;Calvados;Oui;Non;1;Laize-Clinchamps;Dotation globale de fonctionnement; 436 238,00 € ;2161; 201,87 € 
2023;Calvados;Oui;Non;1;Creully sur Seulles;Dotation globale de fonctionnement; 677 099,00 € ;2322; 291,60 € 
2023;Calvados;Oui;Non;1;Dialan sur Chaîne;Dotation globale de fonctionnement; 217 733,00 € ;1039; 209,56 € 
2023;Calvados;Oui;Non;1;Seulline;Dotation globale de fonctionnement; 237 890,00 € ;1334; 178,33 € 
2023;Calvados;Oui;Non;2;Le Castelet;Dotation globale de fonctionnement; 137 137,00 € ;1737; 78,95 € 
2023;Calvados;Oui;Non;1;Cesny-les-Sources;Dotation globale de fonctionnement; 333 723,00 € ;1384; 241,13 € 
2023;Calvados;Oui;Non;2;Cambremer;Dotation globale de fonctionnement; 336 226,00 € ;1358; 247,59 € 
2023;Calvados;Oui;Non;1;Castine-en-Plaine;Dotation globale de fonctionnement; 83 901,00 € ;1732; 48,44 € 
2023;Calvados;Oui;Non;2;Amayé-sur-Orne;Dotation globale de fonctionnement; 229 262,00 € ;1088; 210,72 € 
2023;Calvados;Oui;Non;2;Amfreville;Dotation globale de fonctionnement; 219 463,00 € ;1397; 157,10 € 
2023;Calvados;Oui;Non;2;Audrieu;Dotation globale de fonctionnement; 252 891,00 € ;1145; 220,87 € 
2023;Calvados;Oui;Non;2;Authie;Dotation globale de fonctionnement; 101 983,00 € ;1714; 59,50 € 
2023;Calvados;Oui;Non;2;Basly;Dotation globale de fonctionnement; 200 100,00 € ;1082; 184,94 € 
2023;Calvados;Oui;Non;2;Bavent;Dotation globale de fonctionnement; 243 825,00 € ;1946; 125,30 € 
2023;Calvados;Oui;Non;1;Bourguébus;Dotation globale de fonctionnement; 210 490,00 € ;2330; 90,34 € 
2023;Calvados;Oui;Non;1;Bretteville-sur-Laize;Dotation globale de fonctionnement; 541 558,00 € ;1937; 279,59 € 
2023;Calvados;Oui;Non;2;Le Breuil-en-Auge;Dotation globale de fonctionnement; 147 157,00 € ;1016; 144,84 € 
2023;Calvados;Oui;Non;1;Cahagnes;Dotation globale de fonctionnement; 376 218,00 € ;1421; 264,76 € 
2023;Calvados;Oui;Non;3;Cambes-en-Plaine;Dotation globale de fonctionnement; 255 685,00 € ;1766; 144,78 € 
2023;Calvados;Oui;Non;1;Clécy;Dotation globale de fonctionnement; 234 125,00 € ;1319; 177,50 € 
2023;Calvados;Oui;Non;2;Cresserons;Dotation globale de fonctionnement; 228 965,00 € ;1126; 203,34 € 
2023;Calvados;Oui;Non;2;Éterville;Dotation globale de fonctionnement; 170 722,00 € ;1670; 102,23 € 
2023;Calvados;Oui;Non;2;Feuguerolles-Bully;Dotation globale de fonctionnement; 275 586,00 € ;1464; 188,24 € 
2023;Calvados;Oui;Non;1;Fontenay-le-Marmion;Dotation globale de fonctionnement; 445 957,00 € ;1960; 227,53 € 
2023;Calvados;Oui;Non;2;Fontenay-le-Pesnel;Dotation globale de fonctionnement; 251 029,00 € ;1215; 206,61 € 
2023;Calvados;Oui;Non;2;Grandcamp-Maisy;Dotation globale de fonctionnement; 770 971,00 € ;1555; 495,80 € 
2023;Calvados;Oui;Non;2;Maltot;Dotation globale de fonctionnement; 204 708,00 € ;1040; 196,83 € 
2023;Calvados;Oui;Non;1;Moyaux;Dotation globale de fonctionnement; 52 409,00 € ;1371; 38,23 € 
2023;Calvados;Oui;Non;3;Saint-Contest;Dotation globale de fonctionnement; 92 954,00 € ;2564; 36,25 € 
2023;Calvados;Oui;Non;2;Saint-Gatien-des-Bois;Dotation globale de fonctionnement; 90 474,00 € ;1376; 65,75 € 
2023;Calvados;Oui;Non;2;Sainte-Honorine-du-Fay;Dotation globale de fonctionnement; 265 588,00 € ;1362; 195,00 € 
2023;Calvados;Oui;Non;2;Saint-Manvieu-Norrey;Dotation globale de fonctionnement; 185 280,00 € ;2116; 87,56 € 
2023;Calvados;Oui;Non;1;Saint-Sylvain;Dotation globale de fonctionnement; 260 184,00 € ;1470; 177,00 € 
2023;Calvados;Oui;Non;2;Sannerville;Dotation globale de fonctionnement; 319 436,00 € ;1911; 167,16 € 
2023;Calvados;Oui;Non;2;Soliers;Dotation globale de fonctionnement; 295 666,00 € ;2109; 140,19 € 
2023;Calvados;Oui;Non;2;Sommervieu;Dotation globale de fonctionnement; 125 068,00 € ;1010; 123,83 € 
2023;Calvados;Oui;Non;2;Thaon;Dotation globale de fonctionnement; 252 292,00 € ;1829; 137,94 € 
2023;Calvados;Oui;Non;1;Tilly-sur-Seulles;Dotation globale de fonctionnement; 523 377,00 € ;1789; 292,55 € 
2023;Calvados;Oui;Non;2;Ver-sur-Mer;Dotation globale de fonctionnement; 240 342,00 € ;1684; 142,72 € 
2023;Manche;Oui;Non;1;Lessay;Dotation globale de fonctionnement; 554 589,00 € ;2294; 241,76 € 
2023;Manche;Oui;Non;1;Moyon Villages;Dotation globale de fonctionnement; 272 089,00 € ;1478; 184,09 € 
2023;Manche;Oui;Non;1;Montsenelle;Dotation globale de fonctionnement; 433 150,00 € ;1433; 302,27 € 
2023;Manche;Oui;Non;1;Orval sur Sienne;Dotation globale de fonctionnement; 232 102,00 € ;1205; 192,62 € 
2023;Manche;Oui;Non;1;Saint-Jean-d'Elle;Dotation globale de fonctionnement; 576 680,00 € ;2583; 223,26 € 
2023;Manche;Oui;Non;1;Thèreval;Dotation globale de fonctionnement; 460 518,00 € ;1838; 250,55 € 
2023;Manche;Oui;Non;1;Romagny Fontenay;Dotation globale de fonctionnement; 241 760,00 € ;1313; 184,13 € 
2023;Manche;Oui;Non;1;Gonneville-Le Theil;Dotation globale de fonctionnement; 416 761,00 € ;1558; 267,50 € 
2023;Manche;Oui;Non;1;Percy-en-Normandie;Dotation globale de fonctionnement; 898 907,00 € ;2709; 331,82 € 
2023;Manche;Oui;Non;2;Vicq-sur-Mer;Dotation globale de fonctionnement; 252 430,00 € ;1077; 234,38 € 
2023;Manche;Oui;Non;1;Le Teilleul;Dotation globale de fonctionnement; 515 836,00 € ;1690; 305,23 € 
2023;Manche;Oui;Non;1;Sartilly-Baie-Bocage;Dotation globale de fonctionnement; 895 442,00 € ;2891; 309,73 € 
2023;Manche;Oui;Non;1;Terre-et-Marais;Dotation globale de fonctionnement; 261 137,00 € ;1350; 193,43 € 
2023;Manche;Oui;Non;1;Juvigny les Vallées;Dotation globale de fonctionnement; 553 344,00 € ;1722; 321,34 € 
2023;Manche;Oui;Non;1;Canisy;Dotation globale de fonctionnement; 444 591,00 € ;1803; 246,58 € 
2023;Manche;Oui;Non;1;Remilly Les Marais;Dotation globale de fonctionnement; 185 252,00 € ;1071; 172,97 € 
2023;Manche;Oui;Non;1;Tessy-Bocage;Dotation globale de fonctionnement; 609 680,00 € ;2282; 267,17 € 
2023;Manche;Oui;Non;1;Gavray-sur-Sienne;Dotation globale de fonctionnement; 583 755,00 € ;2006; 291,00 € 
2023;Manche;Oui;Non;2;Tourneville-sur-Mer;Dotation globale de fonctionnement; 691 758,00 € ;1696; 407,88 € 
2023;Manche;Oui;Non;1;Barenton;Dotation globale de fonctionnement; 449 496,00 € ;1241; 362,20 € 
2023;Manche;Oui;Non;2;La Barre-de-Semilly;Dotation globale de fonctionnement; 161 610,00 € ;1065; 151,75 € 
2023;Manche;Oui;Non;1;Brécey;Dotation globale de fonctionnement; 539 251,00 € ;2313; 233,14 € 
2023;Manche;Oui;Non;3;Bretteville;Dotation globale de fonctionnement; 237 142,00 € ;1070; 221,63 € 
2023;Manche;Oui;Non;2;Brix;Dotation globale de fonctionnement; 384 371,00 € ;2198; 174,87 € 
2023;Manche;Oui;Non;1;Cérences;Dotation globale de fonctionnement; 150 000,00 € ;1809; 82,92 € 
2023;Manche;Oui;Non;1;Cerisy-la-Forêt;Dotation globale de fonctionnement; 170 366,00 € ;1054; 161,64 € 
2023;Manche;Oui;Non;1;Cerisy-la-Salle;Dotation globale de fonctionnement; 306 578,00 € ;1025; 299,10 € 
2023;Manche;Oui;Non;2;Couville;Dotation globale de fonctionnement; 170 618,00 € ;1204; 141,71 € 
2023;Manche;Oui;Non;1;Créances;Dotation globale de fonctionnement; 693 205,00 € ;2108; 328,84 € 
2023;Manche;Oui;Non;2;Digosville;Dotation globale de fonctionnement; 262 177,00 € ;1666; 157,37 € 
2023;Manche;Oui;Non;1;Domjean;Dotation globale de fonctionnement; 190 316,00 € ;1027; 185,31 € 
2023;Manche;Oui;Non;2;Fermanville;Dotation globale de fonctionnement; 350 933,00 € ;1305; 268,91 € 
2023;Manche;Oui;Non;1;Flamanville;Dotation globale de fonctionnement; 159,00 € ;1789; 0,09 € 
2023;Manche;Oui;Non;1;Folligny;Dotation globale de fonctionnement; 208 238,00 € ;1121; 185,76 € 
2023;Manche;Oui;Non;1;Hambye;Dotation globale de fonctionnement; 338 617,00 € ;1113; 304,24 € 
2023;Manche;Oui;Non;1;La Haye-Pesnel;Dotation globale de fonctionnement; 293 413,00 € ;1289; 227,63 € 
2023;Manche;Oui;Non;1;Les Loges-Marchis;Dotation globale de fonctionnement; 196 272,00 € ;1169; 167,90 € 
2023;Manche;Oui;Non;1;Montebourg;Dotation globale de fonctionnement; 674 826,00 € ;2177; 309,98 € 
2023;Manche;Oui;Non;2;Pirou;Dotation globale de fonctionnement; 780 248,00 € ;1466; 532,23 € 
2023;Manche;Oui;Non;1;Rauville-la-Bigot;Dotation globale de fonctionnement; 124 654,00 € ;1123; 111,00 € 
2023;Manche;Oui;Non;2;Saint-Gilles;Dotation globale de fonctionnement; 140 471,00 € ;1007; 139,49 € 
2023;Manche;Oui;Non;1;Saint-Jean-des-Champs;Dotation globale de fonctionnement; 396 992,00 € ;1517; 261,70 € 
2023;Manche;Oui;Non;1;Saint-Pierre-Église;Dotation globale de fonctionnement; 449 323,00 € ;1849; 243,01 € 
2023;Manche;Oui;Non;2;Saint-Planchers;Dotation globale de fonctionnement; 265 761,00 € ;1471; 180,67 € 
2023;Manche;Oui;Non;1;Saint-Quentin-sur-le-Homme;Dotation globale de fonctionnement; 342 581,00 € ;1388; 246,82 € 
2023;Manche;Oui;Non;1;Saint-Sauveur-le-Vicomte;Dotation globale de fonctionnement; 405 441,00 € ;2115; 191,70 € 
2023;Manche;Oui;Non;1;Sottevast;Dotation globale de fonctionnement; 18 837,00 € ;1462; 12,88 € 
2023;Manche;Oui;Non;2;Surtainville;Dotation globale de fonctionnement; 135 851,00 € ;1185; 114,64 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;Dotation globale de fonctionnement; 126 055,00 € ;1055; 119,48 € 
2023;Orne;Oui;Non;1;Boischampré;Dotation globale de fonctionnement; 315 329,00 € ;1226; 257,20 € 
2023;Orne;Oui;Non;1;Les Monts d'Andaine;Dotation globale de fonctionnement; 561 808,00 € ;1769; 317,59 € 
2023;Orne;Oui;Non;2;Écouves;Dotation globale de fonctionnement; 408 144,00 € ;1699; 240,23 € 
2023;Orne;Oui;Non;1;Perche en Nocé;Dotation globale de fonctionnement; 720 970,00 € ;2073; 347,79 € 
2023;Orne;Oui;Non;1;Sablons sur Huisne;Dotation globale de fonctionnement; 632 373,00 € ;2046; 309,08 € 
2023;Orne;Oui;Non;2;Rémalard en Perche;Dotation globale de fonctionnement; 686 722,00 € ;1940; 353,98 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;Dotation globale de fonctionnement; 832 215,00 € ;2172; 383,16 € 
2023;Orne;Oui;Non;2;Longny les Villages;Dotation globale de fonctionnement; 1 350 967,00 € ;2978; 453,65 € 
2023;Orne;Oui;Non;1;Passais Villages;Dotation globale de fonctionnement; 506 307,00 € ;1179; 429,44 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;Dotation globale de fonctionnement; 752 075,00 € ;2177; 345,46 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;Dotation globale de fonctionnement; 462 322,00 € ;1559; 296,55 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;Dotation globale de fonctionnement; 597 241,00 € ;2251; 265,32 € 
2023;Orne;Oui;Non;1;Mortrée;Dotation globale de fonctionnement; 399 610,00 € ;1167; 342,43 € 
2023;Orne;Oui;Non;1;Aube;Dotation globale de fonctionnement; 280 059,00 € ;1304; 214,77 € 
2023;Orne;Oui;Non;1;Bellou-en-Houlme;Dotation globale de fonctionnement; 173 212,00 € ;1083; 159,94 € 
2023;Orne;Oui;Non;1;Berd'huis;Dotation globale de fonctionnement; 266 466,00 € ;1109; 240,28 € 
2023;Orne;Oui;Non;1;Bretoncelles;Dotation globale de fonctionnement; 504 744,00 € ;1505; 335,38 € 
2023;Orne;Oui;Non;1;Briouze;Dotation globale de fonctionnement; 330 665,00 € ;1548; 213,61 € 
2023;Orne;Oui;Non;1;Ceaucé;Dotation globale de fonctionnement; 310 754,00 € ;1187; 261,80 € 
2023;Orne;Oui;Non;1;Ceton;Dotation globale de fonctionnement; 541 578,00 € ;1792; 302,22 € 
2023;Orne;Oui;Non;1;Chanu;Dotation globale de fonctionnement; 261 997,00 € ;1276; 205,33 € 
2023;Orne;Oui;Non;1;La Ferrière-aux-Étangs;Dotation globale de fonctionnement; 357 021,00 € ;1573; 226,97 € 
2023;Orne;Oui;Non;1;Gacé;Dotation globale de fonctionnement; 499 926,00 € ;1855; 269,50 € 
2023;Orne;Oui;Non;1;Lonlay-l'Abbaye;Dotation globale de fonctionnement; 188 266,00 € ;1156; 162,86 € 
2023;Orne;Oui;Non;2;Lonrai;Dotation globale de fonctionnement; 93 865,00 € ;1163; 80,71 € 
2023;Orne;Oui;Non;1;Magny-le-Désert;Dotation globale de fonctionnement; 233 959,00 € ;1417; 165,11 € 
2023;Orne;Oui;Non;1;Messei;Dotation globale de fonctionnement; 215 921,00 € ;1900; 113,64 € 
2023;Orne;Oui;Non;1;Rânes;Dotation globale de fonctionnement; 284 666,00 € ;1044; 272,67 € 
2023;Orne;Oui;Non;1;Saint-Bômer-les-Forges;Dotation globale de fonctionnement; 220 395,00 € ;1062; 207,53 € 
2023;Orne;Oui;Non;1;Saint-Denis-sur-Sarthon;Dotation globale de fonctionnement; 208 209,00 € ;1144; 182,00 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;Dotation globale de fonctionnement; 292 048,00 € ;1045; 279,47 € 
2023;Orne;Oui;Non;1;Trun;Dotation globale de fonctionnement; 302 137,00 € ;1290; 234,21 € 
2023;Calvados;Oui;Non;3;Colomby-Anguerny;Encours de dette; 580,00 € ;1276; 0,45 € 
2023;Orne;Oui;Non;1;Magny-le-Désert;Encours de dette; 1 950,00 € ;1417; 1,38 € 
2023;Calvados;Oui;Non;1;Aurseulles;Encours de dette; 5 085,35 € ;1921; 2,65 € 
2023;Manche;Oui;Non;1;Sottevast;Encours de dette; 7 078,33 € ;1462; 4,84 € 
2023;Orne;Oui;Non;1;Sablons sur Huisne;Encours de dette; 48 246,26 € ;2046; 23,58 € 
2023;Manche;Oui;Non;2;La Barre-de-Semilly;Encours de dette; 39 314,09 € ;1065; 36,91 € 
2023;Manche;Oui;Non;2;Couville;Encours de dette; 55 385,29 € ;1204; 46,00 € 
2023;Manche;Oui;Non;2;Teurthéville-Hague;Encours de dette; 52 909,41 € ;1055; 50,15 € 
2023;Orne;Oui;Non;1;Aube;Encours de dette; 86 191,97 € ;1304; 66,10 € 
2023;Manche;Oui;Non;1;Saint-Quentin-sur-le-Homme;Encours de dette; 97 877,22 € ;1388; 70,52 € 
2023;Calvados;Oui;Non;2;Basly;Encours de dette; 94 723,06 € ;1082; 87,54 € 
2023;Calvados;Oui;Non;1;Clécy;Encours de dette; 141 393,49 € ;1319; 107,20 € 
2023;Calvados;Oui;Non;2;Bavent;Encours de dette; 214 154,48 € ;1946; 110,05 € 
2023;Manche;Oui;Non;1;Orval sur Sienne;Encours de dette; 136 926,26 € ;1205; 113,63 € 
2023;Calvados;Oui;Non;1;Moyaux;Encours de dette; 171 558,88 € ;1371; 125,13 € 
2023;Calvados;Oui;Non;3;Cambes-en-Plaine;Encours de dette; 221 359,67 € ;1766; 125,35 € 
2023;Orne;Oui;Non;1;Saint-Bômer-les-Forges;Encours de dette; 157 579,63 € ;1062; 148,38 € 
2023;Calvados;Oui;Non;1;Castine-en-Plaine;Encours de dette; 262 863,67 € ;1732; 151,77 € 
2023;Calvados;Oui;Non;2;Audrieu;Encours de dette; 179 975,10 € ;1145; 157,18 € 
2023;Calvados;Oui;Non;2;Sannerville;Encours de dette; 307 858,97 € ;1911; 161,10 € 
2023;Orne;Oui;Non;1;Ceton;Encours de dette; 293 441,58 € ;1792; 163,75 € 
2023;Orne;Oui;Non;1;Mortrée;Encours de dette; 206 549,99 € ;1167; 176,99 € 
2023;Manche;Oui;Non;1;Créances;Encours de dette; 384 835,57 € ;2108; 182,56 € 
2023;Calvados;Oui;Non;2;Saint-Manvieu-Norrey;Encours de dette; 437 621,29 € ;2116; 206,82 € 
2023;Calvados;Oui;Non;2;Cresserons;Encours de dette; 243 547,99 € ;1126; 216,29 € 
2023;Calvados;Oui;Non;1;Caumont-sur-Aure;Encours de dette; 529 176,71 € ;2420; 218,67 € 
2023;Manche;Oui;Non;1;Saint-Pierre-Église;Encours de dette; 441 221,30 € ;1849; 238,63 € 
2023;Calvados;Oui;Non;2;Thaon;Encours de dette; 436 762,41 € ;1829; 238,80 € 
2023;Orne;Oui;Non;1;Putanges-le-Lac;Encours de dette; 520 294,59 € ;2172; 239,55 € 
2023;Calvados;Oui;Non;1;Dialan sur Chaîne;Encours de dette; 250 984,21 € ;1039; 241,56 € 
2023;Manche;Oui;Non;3;Bretteville;Encours de dette; 259 971,99 € ;1070; 242,96 € 
2023;Calvados;Oui;Non;2;Amfreville;Encours de dette; 341 117,93 € ;1397; 244,18 € 
2023;Manche;Oui;Non;2;Tourneville-sur-Mer;Encours de dette; 416 526,98 € ;1696; 245,59 € 
2023;Calvados;Oui;Non;1;Méry-Bissières-en-Auge;Encours de dette; 277 395,08 € ;1091; 254,26 € 
2023;Calvados;Oui;Non;1;Cahagnes;Encours de dette; 362 999,85 € ;1421; 255,45 € 
2023;Calvados;Oui;Non;1;Balleroy-sur-Drôme;Encours de dette; 368 180,79 € ;1421; 259,10 € 
2023;Calvados;Oui;Non;1;Seulline;Encours de dette; 365 993,45 € ;1334; 274,36 € 
2023;Calvados;Oui;Non;1;Cesny-les-Sources;Encours de dette; 385 983,76 € ;1384; 278,89 € 
2023;Calvados;Oui;Non;2;Valambray;Encours de dette; 486 842,64 € ;1739; 279,96 € 
2023;Calvados;Oui;Non;2;Cambremer;Encours de dette; 397 966,55 € ;1358; 293,05 € 
2023;Manche;Oui;Non;1;Gonneville-Le Theil;Encours de dette; 456 746,39 € ;1558; 293,16 € 
2023;Calvados;Oui;Non;2;Ponts sur Seulles;Encours de dette; 369 881,24 € ;1238; 298,77 € 
2023;Orne;Oui;Non;1;Sainte-Gauburge-Sainte-Colombe;Encours de dette; 324 234,22 € ;1045; 310,27 € 
2023;Manche;Oui;Non;1;Folligny;Encours de dette; 351 638,68 € ;1121; 313,68 € 
2023;Calvados;Oui;Non;2;Le Breuil-en-Auge;Encours de dette; 321 642,47 € ;1016; 316,58 € 
2023;Calvados;Oui;Non;2;Sommervieu;Encours de dette; 324 039,82 € ;1010; 320,83 € 
2023;Orne;Oui;Non;1;Boischampré;Encours de dette; 411 051,74 € ;1226; 335,28 € 
2023;Orne;Oui;Non;1;Écouché-les-Vallées;Encours de dette; 765 830,72 € ;2251; 340,22 € 
2023;Calvados;Oui;Non;3;Saint-Contest;Encours de dette; 880 325,24 € ;2564; 343,34 € 
2023;Calvados;Oui;Non;2;Amayé-sur-Orne;Encours de dette; 379 201,24 € ;1088; 348,53 € 
2023;Calvados;Oui;Non;1;Saint-Sylvain;Encours de dette; 517 114,96 € ;1470; 351,78 € 
2023;Manche;Oui;Non;2;Pirou;Encours de dette; 517 298,83 € ;1466; 352,86 € 
2023;Calvados;Oui;Non;2;Authie;Encours de dette; 610 086,05 € ;1714; 355,94 € 
2023;Calvados;Oui;Non;1;Bourguébus;Encours de dette; 829 453,85 € ;2330; 355,99 € 
2023;Orne;Oui;Non;1;Bretoncelles;Encours de dette; 548 433,12 € ;1505; 364,41 € 
2023;Calvados;Oui;Non;2;Ver-sur-Mer;Encours de dette; 622 285,98 € ;1684; 369,53 € 
2023;Orne;Oui;Non;1;Bellou-en-Houlme;Encours de dette; 417 910,80 € ;1083; 385,88 € 
2023;Orne;Oui;Non;1;Belforêt-en-Perche;Encours de dette; 608 593,75 € ;1559; 390,37 € 
2023;Manche;Oui;Non;1;Saint-Jean-d'Elle;Encours de dette; 1 017 335,26 € ;2583; 393,86 € 
2023;Manche;Oui;Non;2;Surtainville;Encours de dette; 469 707,99 € ;1185; 396,38 € 
2023;Manche;Oui;Non;2;Brix;Encours de dette; 891 577,82 € ;2198; 405,63 € 
2023;Orne;Oui;Non;2;Écouves;Encours de dette; 694 194,40 € ;1699; 408,59 € 
2023;Manche;Oui;Non;1;Rauville-la-Bigot;Encours de dette; 461 584,27 € ;1123; 411,03 € 
2023;Calvados;Oui;Non;1;Tilly-sur-Seulles;Encours de dette; 748 702,09 € ;1789; 418,50 € 
2023;Calvados;Oui;Non;2;Éterville;Encours de dette; 716 078,04 € ;1670; 428,79 € 
2023;Calvados;Oui;Non;2;Fontenay-le-Pesnel;Encours de dette; 534 168,35 € ;1215; 439,64 € 
2023;Manche;Oui;Non;2;Saint-Planchers;Encours de dette; 657 207,73 € ;1471; 446,78 € 
2023;Calvados;Oui;Non;2;Maltot;Encours de dette; 469 575,86 € ;1040; 451,52 € 
2023;Orne;Oui;Non;1;Perche en Nocé;Encours de dette; 968 565,11 € ;2073; 467,23 € 
2023;Manche;Oui;Non;2;Vicq-sur-Mer;Encours de dette; 506 969,92 € ;1077; 470,72 € 
2023;Manche;Oui;Non;2;Fermanville;Encours de dette; 615 780,61 € ;1305; 471,86 € 
2023;Calvados;Oui;Non;1;Laize-Clinchamps;Encours de dette; 1 081 199,21 € ;2161; 500,32 € 
2023;Orne;Oui;Non;1;Juvigny Val d'Andaine;Encours de dette; 1 099 924,11 € ;2177; 505,25 € 
2023;Calvados;Oui;Non;2;Sainte-Honorine-du-Fay;Encours de dette; 689 958,40 € ;1362; 506,58 € 
2023;Manche;Oui;Non;1;Lessay;Encours de dette; 1 183 742,71 € ;2294; 516,02 € 
2023;Calvados;Oui;Non;2;Val d'Arry;Encours de dette; 1 317 307,20 € ;2446; 538,56 € 
2023;Calvados;Oui;Non;1;Creully sur Seulles;Encours de dette; 1 327 128,38 € ;2322; 571,55 € 
